step,mean_goal_distance,active_mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,normalized_velocity_mismatch,mean_speed,max_speed,speed_std,min_agent_distance,cohesion_radius,min_obstacle_clearance,collision_count,total_collision_steps,total_collision_count,active_dynamic_risk_count,min_predicted_obstacle_clearance,control_effort,lattice_deviation_energy,average_flocking_error,formation_recovery_step,formation_recovery_time,mean_neighbor_count,connected_components,lambda_2,relative_connectivity
38,14.821819443559011,14.821819443559011,14.576125929399465,1.1243580249072938,0.881044140571681,1.2038224835366007,1.9111168727068164,0.44349125091944586,0.5834085787395763,4.327181869624475,2.21945250546567,0.0,0.0,0.0,5.0,1.859941333384036,4.2162106784769975,0.8692745495053071,3.7164164233613706,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
39,14.815780381868455,14.815780381868455,14.57161004505637,1.131031271167476,0.877880161281648,1.2137163984561898,1.9367130758020439,0.4437223925355659,0.578091898123292,4.307301045232544,2.2288987594614795,0.0,0.0,0.0,5.0,1.86945250546567,4.130624542293459,0.8495429628181976,3.854424470441154,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
40,14.80963368614972,14.80963368614972,14.567004067850126,1.1374761840107601,0.8747456051073372,1.2233006017329566,1.961512143107229,0.44424568371069506,0.572948777026398,4.2871674177325625,2.2382735272494094,0.0,0.0,0.0,5.0,1.8788987594614794,4.045385840134599,0.8301230241187804,3.9932424377390903,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
41,14.80338105752432,14.80338105752432,14.56230908167385,1.1437054986024804,0.8716443366108806,1.2326021068749864,1.9856137392583837,0.4450691766570266,0.5679783326203577,4.2667886514451965,2.2475708135233785,0.0,0.0,0.0,5.0,1.8882735272494093,3.9600405392362985,0.8110178180705535,4.132834581858572,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
42,14.797024164545144,14.797024164545144,14.557526152737314,1.1497283500030608,0.8685791741466804,1.2416429657612909,2.0091043252901715,0.44619400339107385,0.5631792498056586,4.2461715527984785,2.256785181919634,0.0,0.0,0.0,5.0,1.8975708135233784,3.87435563630359,0.792229700563911,4.27321959474414,-1.0,-1.0,9.2,1.0,1.041336661288595,1.0
43,14.790564647422562,14.790564647422562,14.55265632965096,1.1555503672663638,0.8655518767202585,1.250440512230235,2.0320571401049947,0.44761519431704766,0.5585498211850869,4.22532220227142,2.265911738940139,0.0,0.0,0.0,5.0,1.9067851819196338,3.788262117670972,0.800093107045172,4.414981318798246,-1.0,-1.0,9.3,1.0,1.0446217132907911,1.0
44,14.784004121806547,14.784004121806547,14.547700643510574,1.1611742334297381,0.8625632358729667,1.2590081653845195,2.054532269938007,0.44932227007873154,0.554087985859915,4.204246085596088,2.2749461159964675,0.0,0.0,0.0,5.0,1.9159117389401388,3.7017523491132684,0.8067388006732004,4.557467138649917,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
45,14.777344176541579,14.777344176541579,14.542660107988695,1.1666044542088847,0.8596143122425544,1.2673604664916702,2.0765768341005626,0.4513039898894437,0.5497913669238194,4.182948223048523,2.283884449901564,0.0,0.0,0.0,5.0,1.9249461159964674,3.6155862340805456,0.7876422961747284,4.701354819179863,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
46,14.770586372585356,14.770586372585356,14.53753571949925,1.1718469822241913,0.8567063280734277,1.2755126558320808,2.0982264074416923,0.45354782935879084,0.5456573075331824,4.161433284275541,2.292723362131419,0.0,0.0,0.0,5.0,1.933884449901564,3.5302629639574,0.7688758119031802,4.846143264279261,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
47,14.76373224752464,14.76373224752464,14.532328457460926,1.1769042486151737,0.8538394955949596,1.2834760443463635,2.1195060854466634,0.4560366405373832,0.5416829054419712,4.139705692425475,2.3014599371653053,0.0,0.0,0.0,5.0,1.942723362131419,3.4456668905290124,0.7504401549352157,4.991617782850548,-1.0,-1.0,9.4,1.0,1.0460639288082432,1.0
