step,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
925,0.0024564390841585746,0.15024162024260498,0.21989744877190198,15.0,1.0,15.999999999999975
926,0.0024515345338872938,0.15022678788290209,0.2198997578090907,15.0,1.0,15.999999999999975
927,0.002446654623993001,0.1502119690796807,0.2199020692975548,15.0,1.0,15.999999999999975
928,0.0024417992113279453,0.15019716385717938,0.2199043832318782,15.0,1.0,15.999999999999975
929,0.0024369681537601004,0.15018237223922104,0.21990669960667125,15.0,1.0,15.999999999999975
930,0.0024321613101676784,0.1501675942492169,0.21990901841657126,15.0,1.0,15.999999999999975
931,0.002427378540433017,0.15015282991017181,0.21991133965624213,15.0,1.0,15.999999999999975
932,0.0024226197054371037,0.15013807924468647,0.21991366332037415,15.0,1.0,15.999999999999975
933,0.0024178846670536817,0.1501233422749554,0.21991598940368456,15.0,1.0,15.999999999999975
934,0.002413173288143734,0.1501086190227803,0.21991831790091693,15.0,1.0,15.999999999999975
935,0.0024084854325498407,0.15009390950956414,0.21992064880684128,15.0,1.0,15.999999999999975
936,0.0024038209650904746,0.1500792137563191,0.21992298211625402,15.0,1.0,15.999999999999975
937,0.002399179751554772,0.1500645317836701,0.21992531782397787,15.0,1.0,15.999999999999975
938,0.002394561658696769,0.15004986361185546,0.21992765592486208,15.0,1.0,15.999999999999975
939,0.002389966554230071,0.15003520926072736,0.21992999641378203,15.0,1.0,15.999999999999975
940,0.0023853943068224692,0.15002056874976194,0.2199323392856392,15.0,1.0,15.999999999999975
941,0.002380844786090628,0.1500059420980577,0.21993468453536133,15.0,1.0,15.999999999999975
942,0.002376317862594694,0.14999132932434014,0.2199370321579021,15.0,1.0,15.999999999999975
943,0.0023718134078329705,0.14997673044696408,0.2199393821482413,15.0,1.0,15.999999999999975
944,0.002367331294236857,0.14996214548391643,0.21994173450138454,15.0,1.0,15.999999999999975
945,0.002362871395165461,0.14994757445282217,0.21994408921236322,15.0,1.0,15.999999999999975
946,0.0023584335849005083,0.149933017370939,0.21994644627623489,15.0,1.0,15.999999999999975
947,0.002354017738641417,0.14991847425517094,0.21994880568808242,15.0,1.0,15.999999999999975
948,0.00234962373249983,0.14990394512206595,0.2199511674430143,15.0,1.0,15.999999999999975
949,0.002345251443494961,0.14988942998781812,0.21995353153616495,15.0,1.0,15.999999999999975
950,0.0023409007495483456,0.14987492886827083,0.2199558979626939,15.0,1.0,15.999999999999975
951,0.002336571529479013,0.1498604417789215,0.21995826671778632,15.0,1.0,15.999999999999975
952,0.0023322636629984463,0.14984596873492495,0.21996063779665267,15.0,1.0,15.999999999999975
953,0.0023279770307057957,0.14983150975109133,0.21996301119452846,15.0,1.0,15.999999999999975
954,0.0023237115140830305,0.14981706484189608,0.21996538690667458,15.0,1.0,15.999999999999975
955,0.0023194669954899635,0.14980263402147748,0.2199677649283768,15.0,1.0,15.999999999999975
956,0.0023152433581597144,0.14978821730363856,0.21997014525494596,15.0,1.0,15.999999999999975
957,0.002311040486193819,0.14977381470185405,0.21997252788171792,15.0,1.0,15.999999999999975
958,0.0023068582645575904,0.14975942622927274,0.21997491280405326,15.0,1.0,15.999999999999975
959,0.0023026965790754143,0.14974505189871523,0.21997730001733715,15.0,1.0,15.999999999999975
960,0.0022985553164261126,0.1497306917226846,0.21997968951697952,15.0,1.0,15.999999999999975
961,0.0022944343641383485,0.1497163457133631,0.2199820812984149,15.0,1.0,15.999999999999975
962,0.0022903336105861375,0.1497020138826142,0.21998447535710225,15.0,1.0,15.999999999999975
963,0.002286252944984246,0.1496876962419894,0.21998687168852474,15.0,1.0,15.999999999999975
964,0.002282192257383724,0.14967339280272646,0.21998927028819,15.0,1.0,15.999999999999975
965,0.0022781514386675033,0.14965910357576032,0.2199916711516297,15.0,1.0,15.999999999999975
966,0.002274130380545802,0.14964482857171216,0.2199940742743997,15.0,1.0,15.999999999999975
967,0.002270128975551961,0.14963056780090708,0.21999647965207975,15.0,1.0,15.999999999999975
968,0.0022661471170378955,0.14961632127336363,0.2199988872802735,15.0,1.0,15.999999999999975
969,0.002262184699169929,0.14960208899880517,0.2200012971546084,15.0,1.0,15.999999999999975
970,0.002258241616924294,0.14958787098665852,0.22000370927073568,15.0,1.0,15.999999999999975
971,0.0022543177660830564,0.14957366724605628,0.22000612362433003,15.0,1.0,15.999999999999975
972,0.0022504130432299055,0.14955947778584008,0.2200085402110899,15.0,1.0,15.999999999999975
973,0.0022465273457456403,0.14954530261456295,0.22001095902673662,15.0,1.0,15.999999999999975
974,0.0022426605718044836,0.14953114174049412,0.22001338006701535,15.0,1.0,15.999999999999975
975,0.002238812620369438,0.14951699517161857,0.22001580332769433,15.0,1.0,15.999999999999975
976,0.002234983391188491,0.14950286291564008,0.22001822880456465,15.0,1.0,15.999999999999975
977,0.002231172784790343,0.14948874497998246,0.22002065649344069,15.0,1.0,15.999999999999975
978,0.002227380702480519,0.14947464137179425,0.2200230863901595,15.0,1.0,15.999999999999975
979,0.0022236070463370846,0.14946055209795348,0.22002551849058108,15.0,1.0,15.999999999999975
980,0.0022198517192069385,0.14944647716506135,0.2200279527905881,15.0,1.0,15.999999999999975
981,0.002216114624701435,0.14943241657945106,0.2200303892860859,15.0,1.0,15.999999999999975
982,0.0022123956671928216,0.14941837034719122,0.22003282797300205,15.0,1.0,15.999999999999975
983,0.00220869475180995,0.1494043384740863,0.2200352688472869,15.0,1.0,15.999999999999975
984,0.002205011784434466,0.1493903209656742,0.22003771190491275,15.0,1.0,15.999999999999975
985,0.0022013466716969765,0.14937631782723687,0.22004015714187433,15.0,1.0,15.999999999999975
986,0.0021976993209730043,0.1493623290637989,0.22004260455418834,15.0,1.0,15.999999999999975
987,0.002194069640379173,0.14934835468012694,0.2200450541378934,15.0,1.0,15.999999999999975
988,0.002190457538769424,0.14933439468073642,0.22004750588905012,15.0,1.0,15.999999999999975
989,0.0021868629257311054,0.14932044906989078,0.22004995980374098,15.0,1.0,15.999999999999975
990,0.00218328571158098,0.14930651785160282,0.22005241587806984,15.0,1.0,15.999999999999975
991,0.002179725807361587,0.1492926010296415,0.22005487410816235,15.0,1.0,15.999999999999975
992,0.002176183124837346,0.14927869860753176,0.22005733449016557,15.0,1.0,15.999999999999975
993,0.002172657576490887,0.14926481058855562,0.22005979702024792,15.0,1.0,15.999999999999975
994,0.0021691490755189674,0.14925093697575384,0.22006226169459903,15.0,1.0,15.999999999999975
995,0.002165657535828906,0.14923707777193,0.22006472850942985,15.0,1.0,15.999999999999975
996,0.002162182872034627,0.14922323297965184,0.2200671974609721,15.0,1.0,15.999999999999975
997,0.002158724999453003,0.14920940260125354,0.2200696685454788,15.0,1.0,15.999999999999975
998,0.002155283834099875,0.1491955866388344,0.22007214175922368,15.0,1.0,15.999999999999975
999,0.0021518592926865207,0.14918178509426877,0.2200746170985011,15.0,1.0,15.999999999999975
