step,mean_goal_distance,center_of_mass_goal_distance,velocity_consensus_error,min_agent_distance,lattice_deviation_energy,mean_neighbor_count,connected_components,lambda_2
680,10.058297535821463,10.046161763799207,0.011104975261679514,0.07178931429478516,0.23142756151719646,19.0,1.0,19.99999999999997
681,10.050021700813799,10.037876173133041,0.011052776893766944,0.07178988492822193,0.23142681022497869,19.0,1.0,19.99999999999997
682,10.041745922963024,10.029590624782141,0.011000861253304704,0.07179052395598091,0.23142601686095843,19.0,1.0,19.99999999999997
683,10.033470202815343,10.0213051192494,0.010949227394571406,0.07179123072373518,0.23142518215763877,19.0,1.0,19.99999999999997
684,10.025194540913756,10.013019657034157,0.010897874371442315,0.07179200458508253,0.23142430684296145,19.0,1.0,19.99999999999997
685,10.016918937798096,10.00473423863225,0.010846801237619916,0.07179284490140476,0.23142339164019776,19.0,1.0,19.99999999999997
686,10.008643394005105,9.99644886453605,0.010796007046853701,0.07179375104172052,0.23142243726784228,19.0,1.0,19.99999999999997
687,10.000367910068437,9.988163535234536,0.010745490853146149,0.07179472238255351,0.23142144443951054,19.0,1.0,19.99999999999997
688,9.992092486518734,9.979878251213313,0.010695251710947663,0.07179575830779983,0.23142041386383985,19.0,1.0,19.99999999999997
689,9.983817123883645,9.971593012954694,0.010645288675335306,0.07179685820859191,0.23141934624439386,19.0,1.0,19.99999999999997
690,9.975541822687898,9.963307820937713,0.010595600802177038,0.07179802148317402,0.2314182422795702,19.0,1.0,19.99999999999997
691,9.967266583453306,9.955022675638208,0.010546187148281127,0.0717992475367716,0.23141710266251217,19.0,1.0,19.99999999999997
692,9.958991406698843,9.946737577528841,0.010497046771527657,0.0718005357814697,0.2314159280810235,19.0,1.0,19.99999999999997
693,9.950716292940674,9.938452527079162,0.010448178741824247,0.07180188563609383,0.23141471921745166,19.0,1.0,19.99999999999997
694,9.942441242692249,9.930167524755637,0.010399582166654115,0.0718032965260923,0.23141347674848955,19.0,1.0,19.99999999999997
695,9.93416625646431,9.921882571021708,0.010351256137151505,0.07180476788341364,0.2314122013451514,19.0,1.0,19.99999999999997
696,9.925891334764932,9.913597666337838,0.010303199731405524,0.07180629914640096,0.23141089367274506,19.0,1.0,19.99999999999997
697,9.917616478099557,9.905312811161547,0.010255412020564552,0.07180788975967542,0.2314095543908317,19.0,1.0,19.99999999999997
698,9.909341686971006,9.897028005947456,0.010207892072367709,0.07180953917402885,0.2314081841531776,19.0,1.0,19.99999999999997
699,9.901066961879543,9.888743251147343,0.010160638953180364,0.07181124684631694,0.2314067836077028,19.0,1.0,19.99999999999997
700,9.892792303322896,9.88045854721017,0.010113651729158206,0.07181301223935248,0.2314053533964289,19.0,1.0,19.99999999999997
701,9.8845177117963,9.872173894582131,0.010066929466900265,0.07181483482181003,0.2314038941554279,19.0,1.0,19.99999999999997
702,9.876243187792522,9.863889293706704,0.010020471233801103,0.07181671406811792,0.23140240651477256,19.0,1.0,19.99999999999997
703,9.867968731801916,9.855604745024673,0.00997427609822316,0.0718186494583648,0.23140089109848935,19.0,1.0,19.99999999999997
704,9.859694344312448,9.847320248974194,0.009928343129558731,0.07182064047820294,0.2313993485245134,19.0,1.0,19.99999999999997
705,9.851420025809741,9.839035805990811,0.009882671398224845,0.0718226866187568,0.23139777940464676,19.0,1.0,19.99999999999997
706,9.843145776777103,9.830751416507502,0.009837259975611416,0.07182478737652959,0.23139618434451908,19.0,1.0,19.99999999999997
707,9.834871597695557,9.82246708095474,0.009792107934001237,0.07182694225331213,0.23139456394355165,19.0,1.0,19.99999999999997
708,9.826597489043905,9.8141827997605,0.009747214346466544,0.07182915075609875,0.23139291879492394,19.0,1.0,19.99999999999997
709,9.818323451298728,9.805898573350321,0.009702578286751641,0.07183141239699561,0.23139124948554307,19.0,1.0,19.99999999999997
710,9.810049484934442,9.797614402147342,0.009658198829142529,0.07183372669314457,0.23138955659601657,19.0,1.0,19.99999999999997
711,9.801775590423322,9.789330286572326,0.009614075048328648,0.07183609316663511,0.2313878407006272,19.0,1.0,19.99999999999997
712,9.793501768235558,9.781046227043703,0.00957020601925761,0.0718385113444218,0.23138610236731164,19.0,1.0,19.99999999999997
713,9.785228018839257,9.772762223977626,0.00952659081698651,0.07184098075825003,0.23138434215764073,19.0,1.0,19.99999999999997
714,9.776954342700488,9.764478277787974,0.009483228516531121,0.07184350094457954,0.23138256062680296,19.0,1.0,19.99999999999997
715,9.768680740283335,9.75619438888642,0.009440118192716115,0.07184607144450561,0.2313807583235912,19.0,1.0,19.99999999999997
716,9.760407212049909,9.747910557682452,0.009397258920026474,0.07184869180368339,0.23137893579039098,19.0,1.0,19.99999999999997
717,9.752133758460376,9.739626784583406,0.009354649772464361,0.07185136157226016,0.23137709356317204,19.0,1.0,19.99999999999997
718,9.74386037997301,9.731343069994503,0.009312289823412524,0.07185408030480364,0.2313752321714818,19.0,1.0,19.99999999999997
719,9.735587077044205,9.723059414318897,0.009270178145506193,0.07185684756022814,0.2313733521384421,19.0,1.0,19.99999999999997
720,9.727313850128526,9.714775817957687,0.009228313810516506,0.071859662901731,0.23137145398074735,19.0,1.0,19.99999999999997
721,9.71904069967872,9.706492281309966,0.00918669588924657,0.07186252589672312,0.23136953820866607,19.0,1.0,19.99999999999997
722,9.710767626145763,9.698208804772856,0.009145323451443244,0.07186543611676763,0.2313676053260437,19.0,1.0,19.99999999999997
723,9.702494629978883,9.689925388741528,0.009104195565725181,0.07186839313751199,0.23136565583030816,19.0,1.0,19.99999999999997
724,9.69422171162559,9.681642033609252,0.009063311299530965,0.07187139653862684,0.23136369021247793,19.0,1.0,19.99999999999997
725,9.685948871531707,9.673358739767416,0.00902266971908748,0.07187444590374814,0.2313617089571714,19.0,1.0,19.99999999999997
726,9.677676110141409,9.665075507605565,0.008982269889400568,0.07187754082041213,0.2313597125426189,19.0,1.0,19.99999999999997
727,9.669403427897239,9.656792337511428,0.008942110874271037,0.07188068087999931,0.23135770144067672,19.0,1.0,19.99999999999997
728,9.661130825240138,9.648509229870958,0.008902191736334816,0.07188386567767466,0.23135567611684296,19.0,1.0,19.99999999999997
729,9.65285830260949,9.640226185068352,0.008862511537129986,0.07188709481234075,0.2313536370302749,19.0,1.0,19.99999999999997
730,9.644585860443135,9.631943203486093,0.008823069337191848,0.07189036788656897,0.23135158463380895,19.0,1.0,19.99999999999997
731,9.636313499177398,9.623660285504974,0.008783864196175727,0.07189368450655488,0.23134951937398204,19.0,1.0,19.99999999999997
732,9.628041219247132,9.615377431504125,0.008744895173009467,0.07189704428206489,0.23134744169105478,19.0,1.0,19.99999999999997
733,9.619769021085725,9.607094641861057,0.00870616132607368,0.07190044682638032,0.23134535201903578,19.0,1.0,19.99999999999997
734,9.611496905125145,9.598811916951673,0.008667661713412224,0.07190389175624907,0.2313432507857089,19.0,1.0,19.99999999999997
735,9.603224871795955,9.590529257150305,0.008629395392971553,0.07190737869184134,0.23134113841266069,19.0,1.0,19.99999999999997
736,9.594952921527359,9.582246662829755,0.00859136142286808,0.0719109072566911,0.23133901531530984,19.0,1.0,19.99999999999997
737,9.5866810547472,9.573964134361306,0.008553558861683689,0.07191447707765701,0.23133688190293883,19.0,1.0,19.99999999999997
738,9.57840927188201,9.565681672114751,0.008515986768787318,0.07191808778487145,0.2313347385787259,19.0,1.0,19.99999999999997
739,9.570137573357039,9.557399276458442,0.008478644204683134,0.07192173901169911,0.2313325857397789,19.0,1.0,19.99999999999997
740,9.561865959596256,9.549116947759293,0.008441530231381623,0.07192313993877708,0.2313304237771704,19.0,1.0,19.99999999999997
741,9.553594431022399,9.540834686382821,0.008404643912793589,0.07190788951287633,0.231328253075974,19.0,1.0,19.99999999999997
742,9.54532298805699,9.532552492693162,0.008367984315144017,0.0718927338902378,0.23132607401530228,19.0,1.0,19.99999999999997
743,9.537051631120367,9.524270367053122,0.008331550507403467,0.07187767152094096,0.2313238869683453,19.0,1.0,19.99999999999997
744,9.528780360631703,9.51598830982417,0.00829534156173569,0.07186270088241631,0.23132169230241034,19.0,1.0,19.99999999999997
745,9.520509177009036,9.507706321366491,0.008259356553956595,0.07184782047898478,0.23131949037896318,19.0,1.0,19.99999999999997
746,9.512238080669288,9.499424402039002,0.008223594564003633,0.07183302884140125,0.23131728155366968,19.0,1.0,19.99999999999997
747,9.5039670720283,9.491142552199381,0.008188054676409833,0.07181832452640272,0.23131506617643896,19.0,1.0,19.99999999999997
748,9.495696151500843,9.482860772204083,0.008152735980780921,0.07180370611627014,0.23131284459146728,19.0,1.0,19.99999999999997
749,9.487425319500648,9.474579062408381,0.00811763757226976,0.07178917221838856,0.23131061713728282,19.0,1.0,19.99999999999997
750,9.47915457644044,9.466297423166369,0.00808275855204454,0.07177472146482404,0.23130838414679072,19.0,1.0,19.99999999999997
751,9.47088392273195,9.458015854831014,0.008048098027745445,0.07176035251189998,0.23130614594732027,19.0,1.0,19.99999999999997
752,9.46261335878594,9.449734357754167,0.008013655113924075,0.07174606403978433,0.23130390286067123,19.0,1.0,19.99999999999997
753,9.454342885012224,9.441452932286573,0.00797942893246112,0.07173185475208048,0.23130165520316245,19.0,1.0,19.99999999999997
754,9.44607250181971,9.433171578777925,0.007945418612953453,0.0717177233754273,0.23129940328567944,19.0,1.0,19.99999999999997
755,9.437802209616391,9.424890297576857,0.00791162329306656,0.07170366865910507,0.23129714741372426,19.0,1.0,19.99999999999997
756,9.429532008809401,9.416609089030993,0.007878042118842014,0.07168968937464792,0.2312948878874647,19.0,1.0,19.99999999999997
757,9.421261899805017,9.408327953486967,0.007844674244963315,0.07167578431545996,0.2312926250017849,19.0,1.0,19.99999999999997
758,9.412991883008683,9.400046891290415,0.007811518835813505,0.07166195229644319,0.23129035904633818,19.0,1.0,19.99999999999997
759,9.404721958825032,9.391765902786043,0.007778575064898855,0.07164819215362551,0.23128809030559902,19.0,1.0,19.99999999999997
760,9.396452127657932,9.383484988317623,0.007745842114234042,0.07163450274379907,0.23128581905891335,19.0,1.0,19.99999999999997
761,9.388182389910465,9.375204148228008,0.007713319174489754,0.0716208829441624,0.23128354558054928,19.0,1.0,19.99999999999997
762,9.379912745984987,9.366923382859191,0.007681005444955598,0.07160733165196814,0.23128127013974964,19.0,1.0,19.99999999999997
763,9.371643196283129,9.358642692552282,0.007648900133337131,0.07159384778418143,0.2312789930007839,19.0,1.0,19.99999999999997
764,9.363373741205827,9.35036207764756,0.007617002455394903,0.07158043027713504,0.23127671442300102,19.0,1.0,19.99999999999997
765,9.355104381153335,9.342081538484482,0.007585311634420987,0.07156707808619649,0.2312744346608829,19.0,1.0,19.99999999999997
766,9.346835116525266,9.333801075401711,0.0075538269005482415,0.07155379018544081,0.23127215396409753,19.0,1.0,19.99999999999997
767,9.338565947720578,9.325520688737132,0.00752254748988033,0.07154056556732696,0.23126987257755272,19.0,1.0,19.99999999999997
768,9.330296875137629,9.31724037882787,0.0074914726434333586,0.07152740324237826,0.23126759074145006,19.0,1.0,19.99999999999997
769,9.322027899174183,9.308960146010325,0.007460601605876721,0.07151430223887208,0.23126530869133882,19.0,1.0,19.99999999999997
770,9.313759020227428,9.300679990620175,0.007429933624061656,0.0715012616025293,0.23126302665816983,19.0,1.0,19.99999999999997
771,9.305490238694,9.292399912992405,0.007399467945329555,0.07148828039621448,0.23126074486835013,19.0,1.0,19.99999999999997
772,9.297221554970006,9.284119913461332,0.00736920381559236,0.07147535769963756,0.23125846354379695,19.0,1.0,19.99999999999997
773,9.28895296945104,9.275839992360616,0.007339140477179584,0.07146249260906139,0.23125618290199174,19.0,1.0,19.99999999999997
774,9.280684482532198,9.267560150023275,0.007309277166452908,0.07144968423701342,0.2312539031560351,19.0,1.0,19.99999999999997
775,9.272416094608118,9.259280386781723,0.007279613111190955,0.07143693171200531,0.23125162451470055,19.0,1.0,19.99999999999997
776,9.264147806072963,9.251000702967781,0.007250147527753022,0.07142423417825107,0.23124934718248882,19.0,1.0,19.99999999999997
777,9.255879617320483,9.24272109891268,0.007220879618037529,0.07141159079539848,0.231247071359682,19.0,1.0,19.99999999999997
778,9.247611528743995,9.234441574947109,0.0071918085662555946,0.07139900073825747,0.23124479724239777,19.0,1.0,19.99999999999997
779,9.23934354073644,9.22616213140121,0.007162933535548244,0.07138646319653603,0.23124252502264336,19.0,1.0,19.99999999999997
780,9.231075653690365,9.217882768604612,0.0071342536644828005,0.07137397737457914,0.2312402548883691,19.0,1.0,19.99999999999997
781,9.222807867997973,9.209603486886438,0.007105768063472184,0.071361542491117,0.23123798702352258,19.0,1.0,19.99999999999997
782,9.214540184051119,9.201324286575332,0.007077475811165794,0.0713491577790116,0.23123572160810157,19.0,1.0,19.99999999999997
783,9.206272602241338,9.193045167999468,0.00704937595087077,0.07133682248500717,0.23123345881820795,19.0,1.0,19.99999999999997
784,9.198005122959874,9.184766131486588,0.007021467487063652,0.07132453586949379,0.23123119882610044,19.0,1.0,19.99999999999997
785,9.189737746597665,9.176487177363986,0.006993749382062054,0.07131229720626342,0.23122894180024756,19.0,1.0,19.99999999999997
786,9.181470473545408,9.168208305958562,0.006966220552894374,0.0713001057822764,0.2312266879053599,19.0,1.0,19.99999999999997
787,9.173203304193539,9.15992951759681,0.006938879868537846,0.07128796089743177,0.23122443730243217,19.0,1.0,19.99999999999997
788,9.16493623893228,9.15165081260486,0.006911726147536761,0.07127586186434061,0.2312221901488088,19.0,1.0,19.99999999999997
789,9.15666927815162,9.14337219130847,0.006884758155989793,0.07126380800810178,0.23121994659824452,19.0,1.0,19.99999999999997
790,9.148402422241373,9.135093654033076,0.006857974606027396,0.07125179866608308,0.23121770680096065,19.0,1.0,19.99999999999997
791,9.140135671591171,9.126815201103765,0.006831374154832613,0.07123983318770655,0.23121547090369896,19.0,1.0,19.99999999999997
792,9.131869026590476,9.118536832845336,0.006804955404247625,0.07122791093423579,0.23121323904977525,19.0,1.0,19.99999999999997
793,9.123602487628622,9.110258549582289,0.006778716900989569,0.07121603127856828,0.23121101137913022,19.0,1.0,19.99999999999997
794,9.115336055094811,9.101980351638849,0.006752657137492045,0.07120419360502987,0.23120878802838046,19.0,1.0,19.99999999999997
795,9.107069729378136,9.093702239338985,0.006726774553365839,0.07119239730917494,0.23120656913086943,19.0,1.0,19.99999999999997
796,9.098803510867599,9.08542421300642,0.006701067537463587,0.07118064179758843,0.2312043548167161,19.0,1.0,19.99999999999997
797,9.090537399952124,9.077146272964658,0.00667553443051497,0.07116892648769055,0.23120214521286522,19.0,1.0,19.99999999999997
798,9.08227139702059,9.068868419536985,0.006650173528287682,0.07115725080754587,0.23119994044313566,19.0,1.0,19.99999999999997
799,9.074005502461816,9.060590653046495,0.00662498308521656,0.07114561419567718,0.23119774062826867,19.0,1.0,19.99999999999997
800,9.06573971666461,9.05231297381611,0.006599961318434162,0.07113401610087935,0.2311955458859764,19.0,1.0,19.99999999999997
801,9.057474040017764,9.044035382168579,0.006575106412129106,0.07112245598203791,0.23119335633098909,19.0,1.0,19.99999999999997
802,9.04920847291008,9.035757878426507,0.006550416522153206,0.07111093330795215,0.23119117207510226,19.0,1.0,19.99999999999997
803,9.040943015730388,9.027480462912376,0.006525889780797557,0.07109944755715712,0.23118899322722378,19.0,1.0,19.99999999999997
804,9.032677668867548,9.01920313594853,0.00650152430165783,0.07108799821775691,0.23118681989341974,19.0,1.0,19.99999999999997
805,9.02441243271048,9.01092589785723,0.006477318184511858,0.07107658478724771,0.23118465217696077,19.0,1.0,19.99999999999997
806,9.016147307648188,9.002648748960645,0.006453269520138435,0.07106520677235798,0.23118249017836706,19.0,1.0,19.99999999999997
807,9.007882294069741,8.99437168958087,0.006429376395012972,0.07105386368888066,0.2311803339954539,19.0,1.0,19.99999999999997
808,8.999617392364332,8.986094720039933,0.006405636895822175,0.07104255506151587,0.23117818372337584,19.0,1.0,19.99999999999997
809,8.991352602921257,8.97781784065984,0.0063820491137511854,0.0710312804237103,0.23117603945467097,19.0,1.0,19.99999999999997
810,8.98308792612995,8.969541051762548,0.006358611148503069,0.07102003931750289,0.23117390127930437,19.0,1.0,19.99999999999997
811,8.974823362380006,8.961264353670012,0.006335321112022517,0.07100883129337192,0.23117176928471192,19.0,1.0,19.99999999999997
812,8.96655891206117,8.952987746704181,0.006312177131900516,0.07099765591008497,0.23116964355584255,19.0,1.0,19.99999999999997
813,8.958294575563375,8.944711231187021,0.006289177354450319,0.07098651273455281,0.23116752417520064,19.0,1.0,19.99999999999997
814,8.95003035327674,8.936434807440522,0.006266319947447331,0.07097540134168426,0.23116541122288797,19.0,1.0,19.99999999999997
815,8.941766245591607,8.928158475786724,0.006243603102535298,0.0709643213142431,0.23116330477664512,19.0,1.0,19.99999999999997
816,8.933502252898538,8.919882236547712,0.006221025037305813,0.07095327224270702,0.2311612049118923,19.0,1.0,19.99999999999997
817,8.92523837558833,8.911606090045657,0.006198583997062895,0.0709422537251327,0.2311591117017699,19.0,1.0,19.99999999999997
818,8.916974614052037,8.903330036602792,0.006176278256287965,0.07093126536701891,0.23115702521717824,19.0,1.0,19.99999999999997
819,8.908710968680987,8.895054076541461,0.006154106119822863,0.07092030678117582,0.2311549455268176,19.0,1.0,19.99999999999997
820,8.90044743986679,8.886778210184117,0.006132065923792292,0.07090937758759068,0.2311528726972267,19.0,1.0,19.99999999999997
821,8.892184028001346,8.878502437853337,0.006110156036285354,0.07089847741330338,0.23115080679282152,19.0,1.0,19.99999999999997
822,8.88392073347688,8.870226759871823,0.006088374857819508,0.07088760589227926,0.23114874787593348,19.0,1.0,19.99999999999997
823,8.875657556685937,8.86195117656244,0.006066720821607613,0.07087676266528506,0.23114669600684698,19.0,1.0,19.99999999999997
824,8.867394498021405,8.853675688248218,0.006045192393650442,0.07086594737976766,0.23114465124383657,19.0,1.0,19.99999999999997
825,8.859131557876532,8.84540029525235,0.0060237880726743765,0.0708551596897331,0.23114261364320374,19.0,1.0,19.99999999999997
826,8.850868736644927,8.837124997898227,0.006002506389935199,0.07084439925563037,0.23114058325931316,19.0,1.0,19.99999999999997
827,8.842606034720587,8.828849796509434,0.005981345908904984,0.07083366574423611,0.23113856014462822,19.0,1.0,19.99999999999997
828,8.834343452497913,8.820574691409787,0.005960305224860874,0.07082295882854121,0.23113654434974665,19.0,1.0,19.99999999999997
829,8.826080990371706,8.812299682923301,0.005939382964389859,0.07081227818763826,0.2311345359234351,19.0,1.0,19.99999999999997
830,8.817818648737203,8.804024771374264,0.005918577784825475,0.07080162350661393,0.23113253491266372,19.0,1.0,19.99999999999997
831,8.809556427990078,8.795749957087184,0.0058978883736277386,0.07079099447643825,0.23113054136263983,19.0,1.0,19.99999999999997
832,8.80129432852645,8.78747524038686,0.005877313447719669,0.07078039079385988,0.23112855531684182,19.0,1.0,19.99999999999997
833,8.793032350742921,8.77920062159835,0.005856851752789239,0.07076981216130598,0.2311265768170515,19.0,1.0,19.99999999999997
834,8.784770495036554,8.770926101047005,0.005836502062566572,0.07075925828677464,0.2311246059033874,19.0,1.0,19.99999999999997
835,8.776508761804923,8.76265167905848,0.005816263178084147,0.07074872888373815,0.2311226426143362,19.0,1.0,19.99999999999997
836,8.768247151446095,8.754377355958743,0.005796133926926903,0.07073822367104217,0.2311206869867847,19.0,1.0,19.99999999999997
837,8.759985664358673,8.746103132074076,0.005776113162477979,0.070727742372811,0.23111873905605107,19.0,1.0,19.99999999999997
838,8.751724300941778,8.737829007731124,0.005756199763165578,0.070717284718349,0.23111679885591538,19.0,1.0,19.99999999999997
839,8.743463061595095,8.729554983256852,0.005736392631714694,0.07070685044205109,0.2311148664186502,19.0,1.0,19.99999999999997
840,8.73520194671885,8.721281058978601,0.005716690694407459,0.07069643928330885,0.2311129417750501,19.0,1.0,19.99999999999997
841,8.726940956713864,8.713007235224083,0.005697092900355295,0.07068605098641995,0.23111102495446148,19.0,1.0,19.99999999999997
842,8.718680091981529,8.704733512321388,0.005677598220784906,0.07067568530050056,0.23110911598481135,19.0,1.0,19.99999999999997
843,8.710419352923841,8.69645989059901,0.0056582056483400565,0.07066534197939535,0.23110721489263597,19.0,1.0,19.99999999999997
844,8.702158739943416,8.688186370385843,0.00563891419640092,0.07065502078159394,0.2311053217031089,19.0,1.0,19.99999999999997
845,8.693898253443486,8.679912952011207,0.0056197228984215895,0.07064472147015013,0.23110343644006892,19.0,1.0,19.99999999999997
846,8.685637893827925,8.671639635804839,0.005600630807287311,0.07063444381259125,0.23110155912604718,19.0,1.0,19.99999999999997
847,8.677377661501263,8.663366422096935,0.005581636994691207,0.07062418758084357,0.2310996897822944,19.0,1.0,19.99999999999997
848,8.669117556868684,8.655093311218128,0.005562740550531215,0.07061395255115112,0.2310978284288066,19.0,1.0,19.99999999999997
849,8.660857580336067,8.646820303499522,0.005543940582327335,0.0706037385039948,0.23109597508435223,19.0,1.0,19.99999999999997
850,8.652597732309962,8.6385473992727,0.005525236214659352,0.07059354522401669,0.23109412976649693,19.0,1.0,19.99999999999997
851,8.64433801319763,8.630274598869718,0.005506626588623963,0.07058337249994544,0.2310922924916295,19.0,1.0,19.99999999999997
852,8.636078423407051,8.622001902623147,0.005488110861312533,0.07057322012451883,0.2310904632749863,19.0,1.0,19.99999999999997
853,8.627818963346922,8.61372931086605,0.005469688205307384,0.07056308789441618,0.2310886421306756,19.0,1.0,19.99999999999997
854,8.619559633426691,8.605456823932016,0.005451357808198229,0.07055297561018033,0.23108682907170233,19.0,1.0,19.99999999999997
855,8.611300434056549,8.597184442155166,0.00543311887211596,0.07054288307615166,0.2310850241099914,19.0,1.0,19.99999999999997
856,8.603041365647467,8.58891216587016,0.005414970613284833,0.0705328101003957,0.23108322725641092,19.0,1.0,19.99999999999997
857,8.594782428611172,8.580639995412207,0.005396912261592371,0.07052275649463588,0.23108143852079538,19.0,1.0,19.99999999999997
858,8.586523623360197,8.572367931117082,0.00537894306017587,0.07051272207418888,0.23107965791196802,19.0,1.0,19.99999999999997
859,8.578264950307872,8.564095973321127,0.005361062265024794,0.07050270665789556,0.2310778854377633,19.0,1.0,19.99999999999997
860,8.570006409868345,8.555824122361278,0.005343269144599481,0.0704927100680572,0.2310761211050485,19.0,1.0,19.99999999999997
861,8.561748002456586,8.547552378575054,0.005325562979464385,0.07048273213037358,0.2310743649197453,19.0,1.0,19.99999999999997
862,8.553489728488401,8.53928074230059,0.005307943061936235,0.07047277267388054,0.231072616886851,19.0,1.0,19.99999999999997
863,8.545231588380457,8.531009213876633,0.005290408695745296,0.07046283153088675,0.23107087701045909,19.0,1.0,19.99999999999997
864,8.536973582550278,8.522737793642547,0.005272959195710898,0.07045290853691544,0.23106914529377995,19.0,1.0,19.99999999999997
865,8.528715711416261,8.514466481938335,0.005255593887428864,0.07044300353064396,0.23106742173916064,19.0,1.0,19.99999999999997
866,8.520457975397694,8.506195279104661,0.005238312106971494,0.07043311635384544,0.23106570634810503,19.0,1.0,19.99999999999997
867,8.512200374914764,8.497924185482837,0.005221113200599427,0.07042324685133415,0.2310639991212927,19.0,1.0,19.99999999999997
868,8.503942910388572,8.48965320141483,0.005203996524484188,0.07041339487090671,0.23106230005859846,19.0,1.0,19.99999999999997
869,8.495685582241137,8.481382327243304,0.005186961444441545,0.07040356026328962,0.23106060915911086,19.0,1.0,19.99999999999997
870,8.487428390895419,8.473111563311601,0.005170007335675517,0.07039374288208101,0.2310589264211508,19.0,1.0,19.99999999999997
871,8.479171336775313,8.464840909963762,0.0051531335825309825,0.070383942583704,0.23105725184228945,19.0,1.0,19.99999999999997
872,8.47091442030569,8.456570367544542,0.005136339578257114,0.07037415922734709,0.23105558541936608,19.0,1.0,19.99999999999997
873,8.46265764191238,8.448299936399401,0.005119624724778093,0.07036439267491883,0.23105392714850576,19.0,1.0,19.99999999999997
874,8.454401002022202,8.44002961687454,0.005102988432473634,0.07035464279099449,0.23105227702513614,19.0,1.0,19.99999999999997
875,8.44614450106297,8.431759409316898,0.005086430119966554,0.07034490944276521,0.23105063504400483,19.0,1.0,19.99999999999997
876,8.4378881394635,8.423489314074153,0.005069949213918947,0.07033519249999441,0.2310490011991954,19.0,1.0,19.99999999999997
877,8.429631917653627,8.415219331494752,0.005053545148834894,0.07032549183496475,0.23104737548414422,19.0,1.0,19.99999999999997
878,8.421375836064216,8.406949461927908,0.005037217366870999,0.07031580732243456,0.23104575789165605,19.0,1.0,19.99999999999997
879,8.41311989512718,8.39867970572361,0.005020965317652829,0.07030613883959004,0.23104414841391982,19.0,1.0,19.99999999999997
880,8.404864095275476,8.39041006323263,0.005004788458098661,0.07029648626600027,0.2310425470425242,19.0,1.0,19.99999999999997
881,8.396608436943135,8.382140534806554,0.004988686252248833,0.07028684948357349,0.2310409537684728,19.0,1.0,19.99999999999997
882,8.388352920565257,8.373871120797762,0.004972658171100752,0.07027722837651147,0.23103936858219862,19.0,1.0,19.99999999999997
883,8.380097546578035,8.365601821559462,0.004956703692450131,0.07026762283126907,0.23103779147357895,19.0,1.0,19.99999999999997
884,8.37184231541876,8.357332637445674,0.004940822300737216,0.07025803273651168,0.2310362224319498,19.0,1.0,19.99999999999997
885,8.363587227525839,8.349063568811282,0.004925013486898186,0.07024845798307146,0.23103466144611973,19.0,1.0,19.99999999999997
886,8.355332283338795,8.340794616011992,0.004909276748221415,0.07023889846390904,0.23103310850438383,19.0,1.0,19.99999999999997
887,8.347077483298294,8.332525779404383,0.004893611588208578,0.07022935407407196,0.23103156359453705,19.0,1.0,19.99999999999997
888,8.338822827846142,8.324257059345891,0.004878017516440196,0.07021982471065802,0.23103002670388786,19.0,1.0,19.99999999999997
889,8.330568317425305,8.315988456194837,0.004862494048445249,0.07021031027277308,0.23102849781927098,19.0,1.0,19.99999999999997
890,8.322313952479924,8.307719970310426,0.004847040705575365,0.07020081066149532,0.23102697692706015,19.0,1.0,19.99999999999997
891,8.31405973345531,8.29945160205275,0.004831657014882813,0.07019132577983726,0.23102546401318114,19.0,1.0,19.99999999999997
892,8.305805660797976,8.291183351782825,0.0048163425090017,0.07018185553271133,0.23102395906312342,19.0,1.0,19.99999999999997
893,8.297551734955638,8.282915219862565,0.0048010967260337725,0.07017239982689076,0.23102246206195315,19.0,1.0,19.99999999999997
894,8.28929795637723,8.274647206654818,0.004785919209437123,0.07016295857097583,0.23102097299432384,19.0,1.0,19.99999999999997
895,8.281044325512898,8.26637931252336,0.004770809507918255,0.0701535316753597,0.2310194918444892,19.0,1.0,19.99999999999997
896,8.27279084281405,8.258111537832926,0.0047557671753275105,0.07014411905219316,0.2310180185963137,19.0,1.0,19.99999999999997
897,8.264537508733328,8.249843882949188,0.004740791770557689,0.07013472061535356,0.23101655323328424,19.0,1.0,19.99999999999997
898,8.256284323724643,8.241576348238786,0.004725882857445303,0.0701253362804078,0.23101509573852091,19.0,1.0,19.99999999999997
899,8.248031288243174,8.233308934069338,0.0047110400046747785,0.07011596596458448,0.2310136460947878,19.0,1.0,19.99999999999997
900,8.239778402745387,8.225041640809438,0.004696262785685633,0.07010660958673977,0.23101220428450375,19.0,1.0,19.99999999999997
901,8.23152566768905,8.216774468828678,0.004681550778582221,0.07009726706732518,0.2310107702897523,19.0,1.0,19.99999999999997
902,8.22327308353323,8.208507418497653,0.004666903566045723,0.07008793832836137,0.23100934409229223,19.0,1.0,19.99999999999997
903,8.215020650738321,8.20024049018795,0.004652320735248756,0.07007862329340495,0.2310079256735674,19.0,1.0,19.99999999999997
904,8.206768369766037,8.191973684272208,0.00463780187777273,0.07006932188751731,0.23100651501471628,19.0,1.0,19.99999999999997
905,8.198516241079444,8.183707001124066,0.004623346589526623,0.07006003403723893,0.23100511209658195,19.0,1.0,19.99999999999997
906,8.190264265142961,8.175440441118223,0.004608954470668802,0.07005075967056187,0.23100371689972107,19.0,1.0,19.99999999999997
907,8.182012442422371,8.167174004630418,0.004594625125530366,0.07004149871689662,0.23100232940441304,19.0,1.0,19.99999999999997
